effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),-0.03142461195239788,0.037343227583995726,-0.841507657090294,49.48518489353524,0.4041119190657988
fixed,NA,X_a,0.5545776056323033,0.02331272504716427,23.78862207272339,1082.3297788444493,5.86229915680458e-101
fixed,NA,X_c,0.494793955244683,0.027880645723060225,17.74686139480035,23.624575805394656,3.686857263868196e-15
fixed,NA,X_f,0.4923472853921679,0.03388801108098087,14.528656881503744,22.917951662362263,4.732195881150727e-13
fixed,NA,X_a:X_c,0.4588180056594319,0.029844310129646324,15.37371792701141,1278.1151961623223,4.551751811712559e-49
fixed,NA,X_a:X_f,0.581311876404473,0.03352783342425505,17.338187918338154,1278.080536582882,1.2078912511942445e-60
fixed,NA,X_c:X_f,0.5731902185658976,0.0660395507311609,8.679499061089714,20.66007560825642,2.4851051329710697e-8
fixed,NA,X_a:X_c:X_f,0.512368615499277,0.04121207604624923,12.432487383656289,1277.9295835284088,1.3971463453890387e-33
ran_pars,subj_id,sd__(Intercept),0.2294088681792201,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.3189483462311491,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.36725342782104753,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.2901979097427645,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.2821160937699647,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.2219575939250251,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.1930829527068029,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.3112281369301359,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.22710035409614723,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.3001372330660473,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.21675862285567882,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06496285728945643,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30070645591609874,NA,NA,NA,NA
fixed,NA,(Intercept),-0.00699244343854869,0.032356580632744825,-0.21610575968810328,49.83324225086291,0.8297874844817873
fixed,NA,X_a,0.5155910397993416,0.02267615540449662,22.737145278917136,1094.627631840124,4.827862525562727e-94
fixed,NA,X_c,0.49409061899193846,0.025248394805740173,19.569189360093812,25.009890968686253,1.1191230286897034e-16
fixed,NA,X_f,0.48547514377452733,0.030493106339496052,15.920816277930921,23.65116614905653,3.879706483595081e-14
fixed,NA,X_a:X_c,0.47376928141253893,0.030959388502019403,15.30292762021563,1278.1100944685052,1.1431983837092092e-48
fixed,NA,X_a:X_f,0.46017671516002456,0.03344550755147317,13.758999305117593,1278.0472154814797,2.861754873012339e-40
fixed,NA,X_c:X_f,0.4769413525256332,0.0590653613656876,8.074806307757548,20.812569067300608,7.567664807241068e-8
fixed,NA,X_a:X_c:X_f,0.4737533262793977,0.04106236425305638,11.537409861735737,1278.0188241011738,2.2988171966601178e-29
ran_pars,subj_id,sd__(Intercept),0.22207324529521857,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2733379619559173,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.27049036451686354,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.14444716004726424,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.2935643218506411,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.3347048183619998,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.10600425954055927,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.3090191258335075,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.23422797698148598,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.29470084884677217,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.18610511448776762,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05787287060447702,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3026816768277694,NA,NA,NA,NA
fixed,NA,(Intercept),0.03429628705986572,0.03249429674396124,1.055455587486729,46.75623987632179,0.296640394239985
fixed,NA,X_a,0.5385403056146891,0.022539731676265266,23.892933303273594,1190.737260972879,2.1848098211076473e-103
fixed,NA,X_c,0.4784801493711868,0.021951587106977706,21.797064013612633,27.136370994742794,9.919970526759721e-19
fixed,NA,X_f,0.509892230229983,0.026155447515243496,19.49468576031115,24.315991439314256,2.363500865369465e-16
fixed,NA,X_a:X_c,0.4787208022921412,0.03113640653623348,15.374953488452597,1278.1377287444948,4.478369518910307e-49
fixed,NA,X_a:X_f,0.539239799334739,0.03140543307822776,17.170271079897134,1277.943819146252,1.278134222611799e-59
fixed,NA,X_c:X_f,0.5355856782590483,0.05051507095189604,10.602492843552971,21.149621684761886,6.371441946235769e-10
fixed,NA,X_a:X_c:X_f,0.321435690306249,0.04138362921664501,7.767218496558624,1278.0599440729402,1.6370704657936747e-14
ran_pars,subj_id,sd__(Intercept),0.22011945617596748,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2223371245573779,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.14489153214344097,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.1998062187442968,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.29587016732130017,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.11720943946863777,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.3163993517255306,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2859777589427861,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.2081391220642665,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.30137533865600535,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19127467634240486,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04909300998390163,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3007338352803816,NA,NA,NA,NA
fixed,NA,(Intercept),-0.057479920787374635,0.0332694150670812,-1.7277105915892341,54.815458980650895,0.08967086847051416
fixed,NA,X_a,0.49929162537563165,0.021359080388247693,23.37608250448622,1152.130148511497,3.178501929953837e-99
fixed,NA,X_c,0.36749764434746857,0.0314654027525741,11.679419686353915,23.10375860185169,3.5740943096761545e-11
fixed,NA,X_f,0.5080721528670503,0.03798719319951849,13.374827410873053,21.814523023869512,5.469279312819463e-12
