effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),0.011510322489833873,0.03435247264114277,0.3350653273222713,44.946163414122964,0.7391346265560403
fixed,NA,X_a,0.5025532000156613,0.022663204014698696,22.17485222697196,1243.5237050763917,4.50723150577562e-92
fixed,NA,X_c,0.4840539792978188,0.03339476856531816,14.494904444420339,8.01138538297471,4.954309080915559e-7
fixed,NA,X_f,0.4482253590339641,0.040902087813855154,10.958495837029924,8.012967548631943,4.215494863235007e-6
fixed,NA,X_a:X_c,0.39726700798452014,0.022665602567937308,17.5273084751999,11103.48901710231,7.241834533184121e-68
fixed,NA,X_a:X_f,0.5546284341256922,0.027840763533613318,19.921451990929274,11117.426882080008,8.58375822300718e-87
fixed,NA,X_c:X_f,0.5059468476839721,0.08180362698415938,6.184895050948593,8.012752221463286,2.6202134505262577e-4
fixed,NA,X_a:X_c:X_f,0.580152925314487,0.05567084906021882,10.421125869428346,11111.603136064638,2.597477862284134e-25
ran_pars,subj_id,sd__(Intercept),0.2015969491020016,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.18649424949593485,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.056678768226535343,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3661605795092799,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03301551039902086,0.03463778568931074,-0.9531645785662762,45.588199633605186,0.34553347868459905
fixed,NA,X_a,0.4485183162720121,0.022827097043526794,19.648504381296302,1237.7353893723268,5.001246292033998e-75
fixed,NA,X_c,0.4339116350434582,0.02499357807142627,17.360925026558107,8.0116431207,1.2150772562450804e-7
fixed,NA,X_f,0.4958426682945125,0.030608032457376456,16.199756354316584,8.008789256571433,2.0946270316871087e-7
fixed,NA,X_a:X_c,0.46868652588321114,0.023156966458167713,20.239547642385617,11047.705400164728,1.8197342789682922e-89
fixed,NA,X_a:X_f,0.40267080458186955,0.028283856394764693,14.236771639683598,11043.663427590156,1.3700233528513759e-45
fixed,NA,X_c:X_f,0.5999579488377393,0.061214555246052814,9.800903501237565,8.007997803356162,9.792521542048723e-6
fixed,NA,X_a:X_c:X_f,0.4457693946875975,0.05658273872411005,7.878186965482709,11050.795834773533,3.633023404696211e-15
ran_pars,subj_id,sd__(Intercept),0.19942118124944772,NA,NA,NA,NA
