effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,X_c,0.27528989128587295,0.01658532076085915,16.59840622049039,13.390160380367728,2.5611555049942133e-10
fixed,NA,X_f,0.2754707763496736,0.019493553500536557,14.131378167766657,11.362346880725111,1.4649109637066122e-8
fixed,NA,X_a:X_c,0.28659493609812337,0.03139688071801845,9.128134054847319,1278.062660117652,2.6433745573755377e-19
fixed,NA,X_a:X_f,0.3762840052597192,0.03323155832305789,11.3230923931314,1277.9528454018216,2.157987465362175e-28
fixed,NA,X_c:X_f,0.2904773946367855,0.0367564541111209,7.902758893951627,8.98024340971697,2.4716479247240476e-5
fixed,NA,X_a:X_c:X_f,0.3565570319202612,0.049779790658278394,7.162686447757604,1278.0040007470946,1.3320285299683566e-12
ran_pars,subj_id,sd__(Intercept),0.23278550456305752,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.14843576281579288,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.2292917929498042,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.18954134707879894,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.28276259832919204,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.1499439361331495,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.3006554397184963,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2796964872585627,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.07286869751564957,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.3112245674648467,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.17199449021442365,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.023823788684609958,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29934655605499644,NA,NA,NA,NA
fixed,NA,(Intercept),-0.012342162750373203,0.034694680582272014,-0.3557364570948001,45.38026522913977,0.7236863170539565
fixed,NA,X_a,0.34240624600367253,0.023356315038503096,14.660114210619815,1200.5297996185336,6.883510078298873e-45
fixed,NA,X_c,0.2660085752274727,0.03419360506001866,7.779483174136174,8.91840221724624,2.9123110477622634e-5
fixed,NA,X_f,0.31000761596172305,0.0415239047052101,7.465762629082079,8.620340236869476,4.8258842352275745e-5
fixed,NA,X_a:X_c,0.3708220701095455,0.03208708062446799,11.556740684809302,1277.994124037456,1.8754267406173593e-29
fixed,NA,X_a:X_f,0.24871988467718648,0.034474880665916814,7.214524890961565,1277.981699957354,9.248465490865564e-13
fixed,NA,X_c:X_f,0.2536922061145276,0.08186110481733233,3.0990567092958865,8.138216591677718,0.014382257444847312
fixed,NA,X_a:X_c:X_f,0.37288325279357337,0.048978824164349864,7.613152401175512,1277.9991111645818,5.1750819995542246e-14
ran_pars,subj_id,sd__(Intercept),0.22079830684025498,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.27167906795239044,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.17046089241285423,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.12475488327833906,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.28211855670634634,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.16192888020035762,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.14186808574645415,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2855818462310552,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.054736577339957855,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.27543122120232577,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.1885593427718019,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0570171219638457,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2992970163545263,NA,NA,NA,NA
fixed,NA,(Intercept),-0.10316363217965985,0.03250831558886607,-3.173453632122141,43.74637517505935,0.0027560094886672623
fixed,NA,X_a,0.22810237720020549,0.024471346894439503,9.32120239168511,1158.246784528516,5.630632411428942e-20
fixed,NA,X_c,0.2238414644511227,0.03463889372523838,6.462142417903742,9.133714628801,1.0903606977349776e-4
fixed,NA,X_f,0.22971887411737604,0.041852752234115956,5.488739971803394,8.652002441323512,4.4288531577942123e-4
fixed,NA,X_a:X_c,0.3379640420799318,0.03589933875640765,9.414213570148526,1278.0184298817533,2.1411278628791356e-20
fixed,NA,X_a:X_f,0.3313655202758315,0.03629212439952693,9.130507672351936,1278.0044729481513,2.589677868526336e-19
fixed,NA,X_c:X_f,0.2912878164929926,0.08261677386031477,3.5257708923068183,8.210708387587887,0.007463761203472013
fixed,NA,X_a:X_c:X_f,0.19157572439471557,0.0543196723066924,3.526820326033386,1277.992450091417,4.3547450427927083e-4
ran_pars,subj_id,sd__(Intercept),0.2252103514317285,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2029400765953942,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.26057323393255943,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.2192291558208456,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.31452742336691303,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.16807913077752923,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.32492157323074977,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2946051198794895,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.355118749078341,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.3397015555924089,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.17164187406120118,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.057423930690723116,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29970726148572113,NA,NA,NA,NA
fixed,NA,(Intercept),-0.05534094968307942,0.036445213044531875,-1.5184696441603762,46.803767464189804,0.13562263654359988
fixed,NA,X_a,0.2749674068474554,0.023809676275088024,11.548557135787386,1129.2831651893996,3.062061603226385e-29
fixed,NA,X_c,0.20588171456225193,0.0317979118474549,6.474692915369242,9.338812076374273,9.720050912543661e-5
fixed,NA,X_f,0.28803377524392454,0.03836873321126431,7.506992051521875,8.799132916207377,4.1436047144390437e-5
fixed,NA,X_a:X_c,0.28830525425081177,0.03478111358017884,8.289132364500025,1277.8150870318407,2.856343230743442e-16
fixed,NA,X_a:X_f,0.2398278410514716,0.03559849624195581,6.737021682641032,1278.17202455881,2.4382372584320333e-11
fixed,NA,X_c:X_f,0.23639713608720214,0.07525185960212184,3.141412548966917,8.1374952390584,0.013483452575226559
fixed,NA,X_a:X_c:X_f,0.13649818686851972,0.04787334552278518,2.8512355962996945,1277.962712789348,0.004424992683571866
ran_pars,subj_id,sd__(Intercept),0.2225625218675711,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2880261845021728,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.27020199362942776,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.2921833675385426,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.3089601192617438,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.18506941747706168,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.3501964264710161,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2936630238080783,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.16117394975983737,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.23665989747388014,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.20546692854612902,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05232830526042492,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30202996350412137,NA,NA,NA,NA
fixed,NA,(Intercept),-0.031935381971981945,0.03652559295335118,-0.8743289126823584,41.765123180711115,0.38693926348429863
fixed,NA,X_a,0.3523074186027159,0.02156398836974101,16.337767047633925,1218.3466174485584,2.0904981958506508e-54
fixed,NA,X_c,0.349918667974175,0.040738994411283175,8.589280934172018,8.651635381660698,1.604757100090558e-5
fixed,NA,X_f,0.3137731314594024,0.04950285077042119,6.338486098802359,8.383001895273633,1.8301525534791804e-4
fixed,NA,X_a:X_c,0.309591981880848,0.03218896919004692,9.61795266114257,1277.8326547437962,3.4352824957636566e-21
fixed,NA,X_a:X_f,0.3065624525533555,0.03301944653171408,9.284300155028717,1277.9976189823856,6.759157114918387e-20
fixed,NA,X_c:X_f,0.3959357052524111,0.09821242400284481,4.031421780618534,8.117587781476566,0.003668271989450611
fixed,NA,X_a:X_c:X_f,0.19637479203963715,0.04998543509367604,3.928640246336111,1278.0225161334051,8.99964137741163e-5
ran_pars,subj_id,sd__(Intercept),0.20068847809936882,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.17472458852403017,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.1490181911613714,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.1808724883863539,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.28391565292871423,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.2176155230489076,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.1334364732218258,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2667283822968053,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.2506638777556651,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.2911326227721823,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19009924445300197,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06868702431159295,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30272457219066906,NA,NA,NA,NA
fixed,NA,(Intercept),-0.007061576884657214,0.027500804123059084,-0.2567771056096563,46.32018328361154,0.7984879909485659
fixed,NA,X_a,0.2582855670674149,0.022515034345813038,11.471693229526272,1195.1652070302991,5.645579656894427e-29
fixed,NA,X_c,0.3136497526441792,0.022609430475758856,13.872518946484076,11.044991791628439,2.4700252780271445e-8
fixed,NA,X_f,0.4142511765706458,0.026632149686158287,15.554552728649893,9.452330538146935,4.738274393802577e-8
fixed,NA,X_a:X_c,0.30425165983742625,0.03407773984707157,8.928164285624469,1277.8999819742933,1.4726210588606884e-18
fixed,NA,X_a:X_f,0.34019765446336503,0.032824708960269476,10.364072226051876,1277.9692148565139,3.190023279876144e-24
fixed,NA,X_c:X_f,0.3387785149868219,0.051769154822603886,6.544022519736048,8.435584858204715,1.418592860605551e-4
fixed,NA,X_a:X_c:X_f,0.260139961798533,0.04995324555378304,5.20766886945211,1277.9773023728528,2.2266917727958144e-7
ran_pars,subj_id,sd__(Intercept),0.2171408565841856,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2322136268557309,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.23072674699393375,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.10879285351947479,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.3125108811900243,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.08874752653256819,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.23669458014604006,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.270162211651475,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.0690694893254965,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.3020289775718871,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.15629588045437573,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0351004539416148,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3039909224083988,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03962437799726078,0.028172344506280908,-1.406499128548804,41.99013292354848,0.1669340370307372
fixed,NA,X_a,0.294634162636235,0.022995881718852463,12.81247513091391,1228.2427644231225,2.2972536898738541e-35
fixed,NA,X_c,0.3485303764008851,0.03142895160519588,11.089468741402927,9.00435355213451,1.4975283921773796e-6
fixed,NA,X_f,0.36374662994020185,0.03823168377020535,9.514271778520941,8.762952294142982,6.5372408000144415e-6
fixed,NA,X_a:X_c,0.32363980660269037,0.030822049418183207,10.500268889055826,1278.0540203926134,8.510878958105795e-25
fixed,NA,X_a:X_f,0.2776379796444716,0.03449615312980447,8.048375092717052,1277.9741703467612,1.9023902360856218e-15
fixed,NA,X_c:X_f,0.18299543675411306,0.07502131451568296,2.4392459387772853,8.120569056269591,0.04018112759215034
fixed,NA,X_a:X_c:X_f,0.1828989598179733,0.0468390336833626,3.904840587754049,1278.0009676173709,9.921348545441412e-5
ran_pars,subj_id,sd__(Intercept),0.21942651584326137,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.13562132229633928,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.1650324907863473,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.20475684223221136,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.26902353003660295,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.25869192151433906,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.099297080654749445,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2880974584629101,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.2063214229811514,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.23003200996960377,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.14466640307644058,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05216047308744217,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3047095846706097,NA,NA,NA,NA
fixed,NA,(Intercept),0.0029820990281152443,0.03677347320417988,0.08109375504341217,45.02098240304972,0.9357268310126468
fixed,NA,X_a,0.3267477147865433,0.023723402765422053,13.773222923264324,1194.669536562636,3.6331751502507336e-40
fixed,NA,X_c,0.20547622451566833,0.037062483856510405,5.544048944781512,8.833663818757135,3.8384080037566774e-4
fixed,NA,X_f,0.23692889533691888,0.044921017497121615,5.2743439160099275,8.472772904931617,6.229616735145103e-4
fixed,NA,X_a:X_c,0.2689963766530903,0.033433170447443476,8.045793236269626,1277.9990761199983,1.9409281588449653e-15
fixed,NA,X_a:X_f,0.18982051197707644,0.03391051851587606,5.597688277405939,1278.0238281411853,2.6557145399758322e-8
fixed,NA,X_c:X_f,0.12345715740138499,0.08888424130895434,1.3889656432151796,8.117282265947487,0.2017619553430175
fixed,NA,X_a:X_c:X_f,0.06538807713789636,0.04980206723303747,1.3129590952907175,1278.013264740079,0.1894324324945951
ran_pars,subj_id,sd__(Intercept),0.2211740098623459,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2842728899873395,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.2119663313516063,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.28748507515368393,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.29150203904086397,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.15355698529557943,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.3247367368299532,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2702203527578659,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.093881760964671,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.2702257005694569,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19872135078654707,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06204870895351209,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.302756041227991,NA,NA,NA,NA
fixed,NA,(Intercept),-0.032465355296847444,0.03130983625627359,-1.0369059432670242,46.06391553012899,0.3051924243300731
fixed,NA,X_a,0.29641916752699815,0.024014006103227375,12.34359507750607,1217.616204033774,4.5689096187059676e-33
fixed,NA,X_c,0.3452012322914509,0.024696421927027,13.977783231573046,9.964433692400368,7.14553389157178e-8
fixed,NA,X_f,0.3223084516271079,0.029735348115280308,10.839235860887099,9.307960727974718,1.3823827562274292e-6
fixed,NA,X_a:X_c,0.3346854724395188,0.03292225265666544,10.165934753306084,1278.043250292937,2.1249790245828545e-23
fixed,NA,X_a:X_f,0.33085728251372853,0.03524980721526876,9.386073532067853,1277.9970533321782,2.7497401423240705e-20
fixed,NA,X_c:X_f,0.3565771080025626,0.05799861532415507,6.1480279487647795,8.420543653594947,2.227219413587345e-4
fixed,NA,X_a:X_c:X_f,0.3544438226321114,0.05300851705784783,6.686544772518523,1278.007439287428,3.406021149617086e-11
ran_pars,subj_id,sd__(Intercept),0.22173270643221127,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.21189587992321704,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.16528487998010824,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.19767630030769986,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.2851309074252323,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.030371519357529377,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.07910106138478393,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2875452183099627,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.1696569233250991,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.3307512372294881,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.17947643204782313,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.03961638483365134,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29874069391142793,NA,NA,NA,NA
fixed,NA,(Intercept),-0.06543641890359761,0.0317185361126177,-2.06303401491366,42.56885498619822,0.04524311534951779
fixed,NA,X_a,0.2666553000529891,0.023099564505039583,11.543737112221898,1179.4723363404157,2.780108865270911e-29
fixed,NA,X_c,0.3194106616730151,0.03513586476136197,9.090730051541609,9.074458306428337,7.435033030950666e-6
fixed,NA,X_f,0.21565918124473613,0.04244350533438701,5.081087896621317,8.587990536967023,7.651268260739729e-4
fixed,NA,X_a:X_c,0.27205940015625946,0.034476896489106984,7.8910640997578465,1277.95847258652,6.396214461804551e-15
fixed,NA,X_a:X_f,0.17969811970979468,0.034347266934795485,5.231802578380743,1278.0174846556238,1.9599767525036043e-7
fixed,NA,X_c:X_f,0.282329907599828,0.08373562706107837,3.3716820128891034,8.131567014260444,0.009531617915365779
fixed,NA,X_a:X_c:X_f,0.20967361448781527,0.0489127481450861,4.286686445543331,1277.9969832243917,1.949811912264461e-5
ran_pars,subj_id,sd__(Intercept),0.21940211363279152,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.22365654959787057,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.2092306305722065,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.30144394497619037,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.3106627022870789,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.21167668456917296,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.3982362218541415,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.28356055963135424,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.3600975171042799,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.27095262127780395,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.1647606831812784,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.058360946572057947,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30152490781636493,NA,NA,NA,NA
fixed,NA,(Intercept),0.014087004949966671,0.037964316293062225,0.3710590977386045,46.090379938236076,0.7122936778836448
fixed,NA,X_a,0.23843122871128508,0.023685454071996792,10.066567775585998,1125.7542050930472,6.97291769083413e-23
fixed,NA,X_c,0.30066875052661735,0.028037452970838025,10.723825407370109,9.70115553902485,1.0772851982707464e-6
fixed,NA,X_f,0.2532060744904497,0.0336386964603744,7.52722611557557,8.934504643342413,3.734890070941332e-5
fixed,NA,X_a:X_c,0.19981052036219063,0.03377657876173996,5.915653026070354,1278.01280020177,4.23865405666033e-9
fixed,NA,X_a:X_f,0.22585227588181636,0.03386133690135093,6.669916091612017,1278.0041470692765,3.8005909834993305e-11
fixed,NA,X_c:X_f,0.41653875942408,0.06606532214372449,6.304953126814455,8.3081204281469,1.9738450756574393e-4
fixed,NA,X_a:X_c:X_f,0.4404527939419043,0.05165695901088318,8.5264948300404,1278.012528388519,4.1992495512496867e-17
ran_pars,subj_id,sd__(Intercept),0.22570110238350935,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.29705489628683723,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.3301672263354855,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.10989731024112546,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.30404538333542297,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.3215866628588052,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.3094025181895719,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2788539920573449,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.2518659327686882,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.32276780091710383,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.2211805255457307,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.045495935777103425,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.303008615502144,NA,NA,NA,NA
fixed,NA,(Intercept),0.02041049684896258,0.039925355623253604,0.511216406976096,46.67063878868848,0.6116096731828545
fixed,NA,X_a,0.29491772123568544,0.0233688527316756,12.620119807419368,1195.9832949651764,2.278111921874593e-34
fixed,NA,X_c,0.28704452952442766,0.03584725867902632,8.007433206946253,8.83830762883249,2.444076575495717e-5
fixed,NA,X_f,0.35656139417250565,0.043636270088737404,8.171216133904505,8.624973018799,2.4109364016387328e-5
fixed,NA,X_a:X_c,0.3523453355146856,0.03225507956895022,10.923716209147553,1277.9859033616742,1.2792819473414048e-26
fixed,NA,X_a:X_f,0.38987173598060215,0.03570230712004675,10.920071206314008,1278.0391124548364,1.3269803164127496e-26
fixed,NA,X_c:X_f,0.3180772513093205,0.08602720107088387,3.6974032323478045,8.143240122322709,0.005879338945014893
fixed,NA,X_a:X_c:X_f,0.2524674649928462,0.049630347743972986,5.086957405481919,1277.977106288182,4.1816540783106686e-7
ran_pars,subj_id,sd__(Intercept),0.21864101609058514,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2185948194056048,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.2298013651229882,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.1525698293024357,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.2808402379884506,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.165872241065823,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.09345503297685778,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.2972172788845815,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.19237007735780515,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.27771885149391057,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.22368133571957793,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.059995708507765574,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3008657842863031,NA,NA,NA,NA
fixed,NA,(Intercept),-0.0040845070836773596,0.04054650698893719,-0.10073634912106699,46.78001278705121,0.9201902689868655
fixed,NA,X_a,0.40380508756861705,0.023290305505690848,17.337904282532904,1204.1815718920927,2.7419772751663663e-60
fixed,NA,X_c,0.3394503802332682,0.033918734683830734,10.007754811534472,8.990763432327022,3.5828246191049197e-6
fixed,NA,X_f,0.2510439938807252,0.04102118852044351,6.1198615382782915,8.548665880768086,2.1625009647592442e-4
fixed,NA,X_a:X_c,0.3264591315614672,0.03247416529915394,10.05288753549495,1278.0294458537096,6.18510911566581e-23
fixed,NA,X_a:X_f,0.31520295438291707,0.0327401934543278,9.627400486274512,1277.9840858674536,3.152664093268632e-21
fixed,NA,X_c:X_f,0.1316596953792644,0.08113919729313428,1.6226398556004076,8.178496440651243,0.1424985191293723
fixed,NA,X_a:X_c:X_f,0.35066199584201574,0.05039028782154411,6.958920280111835,1278.0381401633206,5.463759024612523e-12
ran_pars,subj_id,sd__(Intercept),0.22170177717011877,NA,NA,NA,NA
