value
0.18710678634837088
0.07821575715860782
0.14915330238601576
0.2708578262282901
0.22064273831961898
0.2060874402673602
0.13066047342934894
0.03284548157405994
0.04821283631070296
0.0387570857933168
0.07206517540408222
0.042365364837972264
0.42517824950338684
0.24293897717963697
0.0834767543405546
0.15431524375268013
0.19670807220799683
0.05797276936106433
0.9750737918568634
0.38751939308586997
0.19206749321585354
0.05840116510023932
0.06358670379146397
0.028862210724738765
0.23408496547434532
0.07691198135297056
0.018337703682789558
0.11094475921931621
0.13331441642447087
0.09586923292764897
0.09657579396217499
0.1547235989455165
0.25174008857785596
0.3442618145820232
0.057848729984142
0.12470586232915774
0.01459034082810182
0.009627081230748194
0.19435226271542216
0.03874534671186849
0.10590444212344427
0.32072384030008205
0.07648552693627385
0.2862822193799495
0.06301626264942836
0.006465291078792824
0.31170882816229584
0.04776623163792289
0.07710939634643535
0.04696194480763012
0.20133255535095512
0.03711089478092801
0.12232118856934086
0.3724264161395113
0.06321428649136693
0.0887497615079736
0.10408349706399465
0.1661305703045383
0.07200751816828407
0.057291316315420955
0.1154128689063714
0.07162174474967128
0.19245952360467825
0.039739687297531585
0.29401515568588343
0.06503552885775052
0.591285956267651
0.08555235668670759
0.031767091936713156
0.12852527323160576
0.016417428717065218
0.3005350152179432
0.08110673143351756
0.11199491939380712
0.5909464016053625
0.014886126739255878
0.16528162395238669
0.057698458183475736
0.12949057158736924
0.43698888904589467
0.0945983249115324
0.02711222910839858
0.47547160168667263
0.07658350997817102
0.014411767267619216
0.0267268133889682
0.1390452417777568
0.26119702766983166
0.12041430241251314
0.0986239977123966
0.1744136281219602
0.2767985309966652
0.5787076727964782
0.007622642004980028
0.24337837319976646
0.26777513908850664
0.050607082176976126
0.7140983126576672
0.3369267268449694
0.06523129314560826
0.18185022355024913
0.2752833672195483
0.008890451877017048
0.1291676058057154
0.1083577954198347
0.102864130906667
0.23102868869368998
0.17571386913829823
0.01804453240644282
0.629266768984899
0.1958356257209409
0.19686783139356545
0.3049086300117888
0.6483233955066172
0.038627160370957044
0.07797608348845965
0.32262448134359656
0.029962875961391976
0.1519139066966915
0.24297814023359618
0.0307046642904158
0.32414928405645604
0.0976381996169664
0.08379219917180233
0.09232786611285755
0.09873872872226871
0.303384713482997
0.5007249419504232
0.08669824225058559
0.2587946807445592
0.23018784068522963
0.1503696487126888
0.01629414439858386
0.08561946949090712
0.19355370169189182
0.9461563101309509
0.1652192599849716
0.03623828218688113
0.11195498973146037
0.07265668853246939
0.03251262585827617
0.32374014017222585
0.032171941285267965
0.21713545182732455
0.43378761829109413
0.029662297966115254
0.059309168256098756
0.10764448756639593
0.13735280245633888
0.14249975802555362
0.3895764901728202
0.024870213578322455
0.11573680245699804
0.07150682127027821
0.04466963581285572
0.21854182960964413
0.02268602125689828
0.31427171469499354
0.27125555671519586
0.12575139135956068
0.26726683007505386
0.04909563864911063
0.18658959551455628
0.09939765266592487
0.052903295274700675
0.008557707341348978
0.09744482703371388
0.14539807196308993
0.04206640376977306
0.04517000815352528
0.02519098636708967
0.6533223624778943
0.1869844329841145
0.06861969123315956
0.3300061434734527
0.28982219294168154
0.23181408697376393
0.2537882747614114
0.14876009693181932
0.14492491458097623
0.029929606258134782
0.09982619152441449
0.06480133186414913
0.023161015089348536
0.25191233621999226
0.16909322898579826
0.09253306170230834
0.23655232884529825
0.16933523015329385
0.02758027744664033
0.2179277898817422
0.12244560223865864
0.226724686391541
0.20209837801722683
0.2003114962349662
0.03875160267208192
0.473694788613503
0.2227082965194274
0.2715927992942257
0.031133800514544233
