effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,X_f,0.10045959283587357,0.030164029442856326,3.3304434020059333,20.008535142865277,0.003333406553891166
fixed,NA,X_a:X_c,0.17540027957368848,0.02039697907509648,8.599326347686555,14218.681982812452,8.847627245878556e-18
fixed,NA,X_a:X_f,0.12567678835994406,0.024930328273300092,5.041120477123501,14214.524039678012,4.6850642251992894e-7
fixed,NA,X_c:X_f,0.08564227600134616,0.060328382993076975,1.4196017156828835,20.008972142020102,0.17111641272435602
fixed,NA,X_a:X_c:X_f,0.17367528361967552,0.04982164680136791,3.4859402442495555,14201.339818847242,4.918915044472023e-4
ran_pars,subj_id,sd__(Intercept),0.2050735833731719,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.16128389242536226,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.058515462625796065,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3635913017783545,NA,NA,NA,NA
fixed,NA,(Intercept),-0.07372312620223087,0.03553147742895128,-2.0748680194806868,45.170188395737696,0.043724351621965876
fixed,NA,X_a,0.16700748300485074,0.02277381780646243,7.333310752905898,1231.2288229845371,4.0581430189584336e-13
fixed,NA,X_c,0.14306199717773654,0.020797208059715116,6.8789039743681935,19.96074734334134,1.1170999538810888e-6
fixed,NA,X_f,0.05664002540859651,0.025478171049247423,2.2230805068038646,19.982372070029246,0.037910493827145036
fixed,NA,X_a:X_c,0.15882762854405397,0.02026871398316293,7.83609797227347,14265.594490988326,4.974764291818269e-15
fixed,NA,X_a:X_f,0.1505683428974141,0.024910855672172785,6.044286269363672,14269.074441151954,1.5381174994327196e-9
fixed,NA,X_c:X_f,0.07662104787792937,0.05095649644789628,1.5036561227531693,19.98261683996482,0.14831109580218535
fixed,NA,X_a:X_c:X_f,0.050895666587528345,0.04981360880868638,1.0217221318575354,14265.485771536469,0.3069297590811896
ran_pars,subj_id,sd__(Intercept),0.21237043925623214,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.21157707755814548,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04877819054798829,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36418274894057073,NA,NA,NA,NA
fixed,NA,(Intercept),-0.08827511369323014,0.03023711732003647,-2.9194288846686813,49.18705712860421,0.005277618818212972
fixed,NA,X_a,0.20322580133391557,0.02322879846202745,8.7488727265051,1241.5437451790483,6.895607048966048e-18
fixed,NA,X_c,0.17401666622078402,0.022701800624216215,7.665324398768567,20.00456149845633,2.2379842278658015e-7
fixed,NA,X_f,0.18818514425401983,0.02780869235748277,6.767133881553511,20.018317148402424,1.3891589898647706e-6
fixed,NA,X_a:X_c,0.23019993725978632,0.020273013850656295,11.354993340190221,14249.209683379315,9.402440396561386e-30
fixed,NA,X_a:X_f,0.14732615255016332,0.024877567023972383,5.922048261721,14262.387282017782,3.252687177608028e-9
fixed,NA,X_c:X_f,0.26333941296261076,0.05561831924909789,4.734760354465081,20.01968261699213,1.2647110572920286e-4
