effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),0.027077691554363924,0.03917406358268637,0.6912147752354024,39.83789160404984,0.4934390523093599
fixed,NA,X_a,0.42978516878766004,0.024588501793409875,17.479111675801636,1210.4205760503596,3.548931006988976e-61
fixed,NA,X_c,0.4104789280910833,0.04439088545497597,9.246919134050994,8.00280732944072,1.514588550001766e-5
fixed,NA,X_f,0.3904949215382548,0.05437977043899027,7.18088580341395,8.01002927963162,9.36101151425964e-5
fixed,NA,X_a:X_c,0.49107981279052404,0.029291361095804457,16.765346314373346,6803.875190592021,7.529213419096596e-62
fixed,NA,X_a:X_f,0.46214783573340956,0.036071914742048274,12.811846530417016,6881.005640394596,3.732693167661107e-37
fixed,NA,X_c:X_f,0.40890147535598187,0.108746124820366,3.760147554972025,8.006080740716916,0.00553552760746147
fixed,NA,X_a:X_c:X_f,0.32907442400248,0.07188363354047705,4.577876879542838,6836.633574723683,4.780265535890246e-6
ran_pars,subj_id,sd__(Intercept),0.2012070731973542,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.20100634554948996,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07545460640311584,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3649532384814393,NA,NA,NA,NA
fixed,NA,(Intercept),0.03650226697751936,0.03539041559592609,1.0314167370705096,45.531266325349364,0.3077932735276031
fixed,NA,X_a,0.47667646875228253,0.024914469769952607,19.13251508676154,1198.4657637122268,2.053372657288517e-71
fixed,NA,X_c,0.3372784042130322,0.027592386041797496,12.223604138551705,8.00960653799312,1.8432160063327986e-6
fixed,NA,X_f,0.42111581070948795,0.03380167231717745,12.458431250322603,8.017233355244684,1.580385246130082e-6
fixed,NA,X_a:X_c,0.470946023100427,0.029719829616821916,15.84618852706557,6728.858122925187,1.4960928019934832e-55
fixed,NA,X_a:X_f,0.4495827711956511,0.03666845789933419,12.260749345660768,6734.571312571551,3.399974284389944e-34
fixed,NA,X_c:X_f,0.38436025325420603,0.06759820880431838,5.685953223506892,8.01481204343145,4.5870698834446933e-4
fixed,NA,X_a:X_c:X_f,0.33944752597160144,0.0732600536585313,4.633459969245764,6729.461688571247,3.6637476123576775e-6
ran_pars,subj_id,sd__(Intercept),0.19826341524334082,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.20311014829988888,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04544927977664378,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36193548611144083,NA,NA,NA,NA
fixed,NA,(Intercept),0.022535360529275218,0.034778750185008374,0.6479634952204018,42.45678102985772,0.5204975011516951
fixed,NA,X_a,0.44749237003322173,0.02513749231685877,17.801790424938506,1241.6243257933163,2.5708435622832397e-63
fixed,NA,X_c,0.38892879117547463,0.018135726156518293,21.445449044547185,7.952852283768902,2.537326299915236e-8
fixed,NA,X_f,0.28582436145003065,0.02221265039346161,12.867638772821287,7.95450111895004,1.3229275230279115e-6
fixed,NA,X_a:X_c,0.3154887807502809,0.02919874957246414,10.804872995239576,6897.732520101794,5.3645706719506396e-27
fixed,NA,X_a:X_f,0.28614028534564917,0.035780206805690086,7.997166894522941,6920.940017014057,1.4812725976272885e-15
fixed,NA,X_c:X_f,0.257633408046231,0.04443400275362818,5.798113878570042,7.960700500593041,4.135839916295852e-4
fixed,NA,X_a:X_c:X_f,0.41335768704553527,0.07146255340665558,5.784255772297071,6910.6133961545975,7.601534697042927e-9
ran_pars,subj_id,sd__(Intercept),0.20616997122725955,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.20920217456906984,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.027865547197596534,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.35855023212012194,NA,NA,NA,NA
fixed,NA,(Intercept),0.059819799607260395,0.0317281104285706,1.8853880297073642,44.930497923917294,0.06585365347117231
fixed,NA,X_a,0.3446022789186719,0.02568478498511848,13.416591928580722,1217.7166540548974,2.2219028559795147e-38
fixed,NA,X_c,0.45840654469618275,0.028889110526343693,15.867797116085189,8.009463775425363,2.4591023462419654e-7
fixed,NA,X_f,0.5466050008758098,0.035393691529599,15.443571361260677,8.020265872751658,2.9944671946057184e-7
fixed,NA,X_a:X_c,0.36145907772734875,0.030057658929334215,12.025523297644098,6901.613305902303,5.565217015708204e-33
fixed,NA,X_a:X_f,0.4619427772852595,0.0369002844270893,12.518677957564394,6923.876965765181,1.4295076332252953e-35
fixed,NA,X_c:X_f,0.6003920842555341,0.07077172580579778,8.483502096628943,8.013162884787171,2.8272934669547972e-5
fixed,NA,X_a:X_c:X_f,0.5170287491529766,0.0737119427986647,7.014178836191828,6908.07606771587,2.5326362449654547e-12
ran_pars,subj_id,sd__(Intercept),0.21081579574283893,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.1747061430680886,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.047688639069344,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.37383000319692034,NA,NA,NA,NA
fixed,NA,(Intercept),-0.010239187436671387,0.03737182318424223,-0.27398148027706404,45.151594994193864,0.7853484143977456
fixed,NA,X_a,0.38984813468156115,0.02544863724583112,15.319018103628489,1214.8147683047675,1.4534271294220378e-48
fixed,NA,X_c,0.3799563484621886,0.026813429895042654,14.17037469467627,7.972269274238476,6.188811476449264e-7
fixed,NA,X_f,0.4003592251866636,0.032834124586270004,12.193388136015017,7.966909893017525,1.9661487617504423e-6
fixed,NA,X_a:X_c,0.39821550398993316,0.0304101973915225,13.094801683232228,6707.8270151008965,1.0488345410067147e-38
fixed,NA,X_a:X_f,0.36242421336985137,0.0370104030198207,9.792495725479057,6641.266932241327,1.7208081490373895e-22
fixed,NA,X_c:X_f,0.28191773463402575,0.06568394387898971,4.292034216967941,7.974528084703484,0.002663672473737786
fixed,NA,X_a:X_c:X_f,0.30698094765636724,0.07429920916901106,4.131685264079551,6699.115787037966,3.644985593189969e-5
ran_pars,subj_id,sd__(Intercept),0.20464501731819068,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.2176264186218587,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04396334509746481,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3643142579922139,NA,NA,NA,NA
fixed,NA,(Intercept),0.006268150323412374,0.03354837906460121,0.18683914091176626,44.350381277242455,0.8526388408237211
fixed,NA,X_a,0.45160500158183986,0.02488096142555044,18.150625044500227,1231.0044354172999,2.0067454037202514e-65
fixed,NA,X_c,0.39132336342622137,0.022398271400434447,17.471141251491,8.023842861972561,1.1367481644780725e-7
fixed,NA,X_f,0.40614451305591925,0.027405862870699384,14.819621442758633,7.99314005500387,4.268598948944323e-7
fixed,NA,X_a:X_c,0.3347554527035886,0.03009915793775312,11.121754747952854,6879.691994356911,1.7182961789216636e-28
fixed,NA,X_a:X_f,0.399549039324651,0.036651159840336615,10.90140233120059,6844.5698036202375,1.9062003866238195e-27
fixed,NA,X_c:X_f,0.5714185822427369,0.05481602237819958,10.424298543595,7.995650749528149,6.244091591889901e-6
fixed,NA,X_a:X_c:X_f,0.3612495771141491,0.07340721199199095,4.921172829088824,6866.457480862959,8.80319457373317e-7
ran_pars,subj_id,sd__(Intercept),0.19960006289174184,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19686188253632314,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.03577526463686284,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.369503627670511,NA,NA,NA,NA
fixed,NA,(Intercept),0.036463952243360395,0.04062139015503789,0.8976539725546077,45.9206309071907,0.3740524934230426
fixed,NA,X_a,0.4217699262095576,0.024998169207490734,16.872032616019485,1222.694786647571,1.405251587685576e-57
fixed,NA,X_c,0.3534294258548837,0.0335399430569312,10.537567856181727,7.98974822633126,5.789510032244511e-6
fixed,NA,X_f,0.4235482931082871,0.04108394637354083,10.309338086885042,7.994449876399921,6.7928730444875545e-6
fixed,NA,X_a:X_c,0.35106069745213286,0.029761075181515766,11.795968234043247,6824.001638874831,8.32737475469576e-32
fixed,NA,X_a:X_f,0.44288608595939855,0.03654621783814762,12.11852038754899,6812.5258619021015,1.8583972838451008e-33
fixed,NA,X_c:X_f,0.35409226797565463,0.08217684584442714,4.308905560162328,7.997936236349941,0.0025860290117499275
fixed,NA,X_a:X_c:X_f,0.3426576724363167,0.07321694367365415,4.6800324521005114,6832.944033070503,2.923571411493485e-6
ran_pars,subj_id,sd__(Intercept),0.20530889518404183,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.23115963451847082,NA,NA,NA,NA
