effect,group,term,estimate,std.error,statistic,df,p.value
<<<<<<< HEAD
fixed,NA,(Intercept),-0.014241208788539036,0.03945476134164406,-0.36095032143833045,48.902376021558524,0.7196912437458642
fixed,NA,X_a,0.4299801699344206,0.023608327762073916,18.213071856159633,1237.32101270221,7.523555956464213e-66
fixed,NA,X_c,0.5112019633138496,0.028645108619181594,17.846047299381993,20.02353161356239,9.184726372126048e-14
fixed,NA,X_f,0.46647862816604524,0.03507930264966411,13.297830713020513,20.015219550969583,2.1461670866819144e-11
fixed,NA,X_a:X_c,0.5440663454306057,0.019963702985103398,27.25277699415682,14218.661686235158,1.861063390587662e-159
fixed,NA,X_a:X_f,0.5752829115048558,0.02424275578858491,23.730095560164695,14194.967987341279,4.1499769814961267e-122
fixed,NA,X_c:X_f,0.40116363323485316,0.07015800018117689,5.718002682500687,20.01453078694465,1.3477624181638228e-5
fixed,NA,X_a:X_c:X_f,0.46916451595092346,0.048445525239740404,9.684372573714251,14185.772733839576,4.113410078876993e-22
ran_pars,subj_id,sd__(Intercept),0.22028052631217707,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.22922607259137667,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06866780706771672,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.35728658601647023,NA,NA,NA,NA
fixed,NA,(Intercept),-0.015835728430343695,0.032198168575974885,-0.49182078145151853,49.70707889690816,0.6250110535773032
fixed,NA,X_a,0.5080592011269278,0.02297850321934651,22.11019561531635,1251.2622092942395,1.0419436785372233e-91
fixed,NA,X_c,0.5029591972122038,0.02470415169459139,20.359298446273684,20.02573396425844,7.473898057620567e-15
fixed,NA,X_f,0.5492405401334282,0.030255635458939258,18.153330174764214,20.024021075076913,6.647363925989111e-14
fixed,NA,X_a:X_c,0.5552981550121996,0.02077955757917018,26.723290565572047,14320.0158617349,1.4305105286457718e-153
fixed,NA,X_a:X_f,0.49342660985908493,0.02548081557444444,19.364631733136473,14331.481232826965,1.7323411494465726e-82
fixed,NA,X_c:X_f,0.5372134188284668,0.0605088589073125,8.878260613894085,20.02083574191231,2.2290525795974918e-8
fixed,NA,X_a:X_c:X_f,0.3568909463352481,0.050903957648082615,7.011064813517324,14309.80563153799,2.4710442865507242e-12
ran_pars,subj_id,sd__(Intercept),0.21007865898746486,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.18435231863960772,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.058661045382726824,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36898661517359005,NA,NA,NA,NA
fixed,NA,(Intercept),-0.0748294416561692,0.03437909104821858,-2.1765974426495673,52.826840726372346,0.03400178725334945
fixed,NA,X_a,0.49005787231110054,0.02354212815040295,20.816209527884702,1243.0576610968658,8.389519510124082e-83
fixed,NA,X_c,0.5283130846962072,0.030060127213812026,17.5752112071388,20.00270919586841,1.2504023606676345e-13
fixed,NA,X_f,0.4965524544187872,0.03681177071137878,13.48895868965356,19.99356024236659,1.6840370315698373e-11
fixed,NA,X_a:X_c,0.45142796946514074,0.02122166211293356,21.272036424989423,14138.326494566698,7.2546805222567585e-99
fixed,NA,X_a:X_f,0.4430206126423138,0.02595007260133212,17.072037502491295,14140.5285072544,1.0652956973722173e-64
fixed,NA,X_c:X_f,0.4848381551578594,0.07362082580528856,6.585611474124907,19.990608125100742,2.0516633649177376e-6
fixed,NA,X_a:X_c:X_f,0.468228151033345,0.05186738395280708,9.027410201744026,14123.212937398761,1.9818829111292876e-19
ran_pars,subj_id,sd__(Intercept),0.208232210842749,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19205408835888133,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07212925628702582,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3652952880998455,NA,NA,NA,NA
fixed,NA,(Intercept),0.03122482511950337,0.030529705309677083,1.022768638045319,52.17684580018298,0.31113599398480224
fixed,NA,X_a,0.5093270972203879,0.022778933715651484,22.359567114874544,1241.0122008156952,2.5255252714265713e-93
fixed,NA,X_c,0.5574799136370986,0.02623628729754846,21.248429982286023,20.006932211150843,3.362609957799158e-15
fixed,NA,X_f,0.5185193995244313,0.03212853197362382,16.138907309867566,19.99639576329237,6.215244975276686e-13
fixed,NA,X_a:X_c,0.5102978763124385,0.021000380621884293,24.29945844794175,14139.416703593186,8.162892079892043e-128
fixed,NA,X_a:X_f,0.5439421989990951,0.02577787247668573,21.101128477187267,14127.049040682003,2.450980047430242e-97
fixed,NA,X_c:X_f,0.45758342153373815,0.06425777997271583,7.121058675354647,19.997286555428527,6.707580516822383e-7
fixed,NA,X_a:X_c:X_f,0.5304933590567034,0.05153823990257578,10.29319899281602,14122.74304738504,9.249763139347966e-25
ran_pars,subj_id,sd__(Intercept),0.2040318229435498,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.17058255979961717,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06254022419076247,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36505448997468204,NA,NA,NA,NA
fixed,NA,(Intercept),0.09484130924911491,0.03145507128685204,3.0151357275339503,49.68926980948456,0.004038808376749546
fixed,NA,X_a,0.5870742097947877,0.025119272867803445,23.371465124982514,1238.2252296081444,2.2674261212458535e-100
fixed,NA,X_c,0.5035311041150518,0.02374336497790676,21.207234298238195,20.0608840549623,3.2852172564084156e-15
fixed,NA,X_f,0.5351361652375508,0.029077877013329107,18.4035500594575,20.05620183037056,4.9675959265105244e-14
fixed,NA,X_a:X_c,0.6330497439571763,0.02093291905453457,30.241828304401846,14427.535634146889,7.565083690351701e-195
fixed,NA,X_a:X_f,0.48977073062267595,0.02561372837200064,19.121415028280822,14423.742642799649,1.6559787457870612e-80
fixed,NA,X_c:X_f,0.5421238896415336,0.058157341083651816,9.321675983462836,20.058380077683708,9.905817569388574e-9
fixed,NA,X_a:X_c:X_f,0.5510636131184076,0.05130895948342095,10.74010501609311,14443.559744331906,8.328220480756534e-27
ran_pars,subj_id,sd__(Intercept),0.2297942720178688,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.17968763557982045,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.056280767887310776,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3663670737514835,NA,NA,NA,NA
fixed,NA,(Intercept),0.02162458371238853,0.03425175249995158,0.631342402477628,48.53665425435996,0.5307788617544056
fixed,NA,X_a,0.5325043115698924,0.023282605985399947,22.871336305902148,1228.0221403767782,9.855896243029537e-97
fixed,NA,X_c,0.5037150225337809,0.02465244805077934,20.432657296193224,20.00967047333831,7.099543400960204e-15
fixed,NA,X_f,0.5622989767129809,0.03018695634731506,18.627216677410868,19.993768540824536,4.2044890075046875e-14
