effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),0.03478075139295052,0.03390707040890666,1.0257669262931768,46.50822648587703,0.3103072404028464
fixed,NA,X_a,0.2763695599400994,0.024205023272842064,11.417859707252786,1101.2323806618458,1.2896657317691946e-28
fixed,NA,X_c,0.2770868109235282,0.027695641637534088,10.004708125195071,9.598599576528835,2.179626869333447e-6
fixed,NA,X_f,0.21698387086764306,0.033511895783795,6.474831273871641,9.145176219460371,1.0681012260781559e-4
fixed,NA,X_a:X_c,0.22156286274700338,0.03296818560537655,6.72050519852904,1277.9940104726709,2.7208297953859312e-11
fixed,NA,X_a:X_f,0.1854666840002642,0.03603403139311858,5.1469868019175555,1278.0199304811554,3.06168244916873e-7
fixed,NA,X_c:X_f,0.3085090075863233,0.06514057323959387,4.73604993391131,8.160297785034247,0.0013935540566219875
fixed,NA,X_a:X_c:X_f,0.1631542297168211,0.04682602206193224,3.484264144860155,1278.012347064961,5.101821821002399e-4
ran_pars,subj_id,sd__(Intercept),0.23070069969264564,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.30461463690946095,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.2983874865528346,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.17144879380656505,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.2922691556752629,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.3388512183495835,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.37522566178256855,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.30488486417161825,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.2645172352774014,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.23181602849377878,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.1931827689400505,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04506355410052495,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29887818437176217,NA,NA,NA,NA
fixed,NA,(Intercept),0.02501212125161429,0.0366279010934367,0.6828707216340107,46.77791736264017,0.49805671011690833
fixed,NA,X_a,0.19578033568482503,0.023037253263860292,8.498423550864702,1126.937074924828,6.014165748192757e-17
fixed,NA,X_c,0.2337913089944459,0.03166881520127137,7.382382558633268,9.046317487082659,4.067811164807634e-5
fixed,NA,X_f,0.1835085365426827,0.038570481581034696,4.757745535459293,8.846823989936443,0.0010832661441218638
fixed,NA,X_a:X_c,0.24003132249170214,0.0311212828418315,7.712770829905037,1277.9878082122673,2.4645372982198436e-14
fixed,NA,X_a:X_f,0.037969727269639854,0.03547360504106808,1.0703656204572949,1277.9995838092134,0.28465687270166634
fixed,NA,X_c:X_f,0.3670550787021909,0.07558595846904131,4.8561278594162465,8.155007604294143,0.0011946902123763105
fixed,NA,X_a:X_c:X_f,0.27158195220622544,0.04761010397007332,5.704292357289032,1277.9887683360762,1.4500690592665028e-8
ran_pars,subj_id,sd__(Intercept),0.2221691636893739,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.2965475137925357,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.2863960350933602,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.36776087435815397,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.27535779753216005,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.226022649599779,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.35231961515981564,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.30409638127990585,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.4141679851894641,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.2595767507767169,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.20659157900549596,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.052529371106514934,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3003845460680744,NA,NA,NA,NA
fixed,NA,(Intercept),-0.009707447503242725,0.036215283925170684,-0.2680483611090997,45.95595773651346,0.7898616050415374
fixed,NA,X_a,0.26770730219793243,0.023371134684008744,11.45461295814217,1194.2217642314984,6.760562283004209e-29
fixed,NA,X_c,0.16189315020679493,0.034586345481398585,4.680840023814172,8.748578353399184,0.0012421447607138985
fixed,NA,X_f,0.2274942515722898,0.04239011208253676,5.3666820019098145,8.773926015065598,4.929769388838293e-4
fixed,NA,X_a:X_c,0.2464970751529722,0.03001651883843609,8.212047388964146,1278.0069743518047,5.269085412861676e-16
fixed,NA,X_a:X_f,0.14537877498824459,0.03717947418471859,3.910189107730786,1278.0713921118065,9.706727885199641e-5
fixed,NA,X_c:X_f,0.11405787346509963,0.08314977117342724,1.3717160234537111,8.118398668811635,0.20686147277072153
fixed,NA,X_a:X_c:X_f,0.25299348191185567,0.04776319299503899,5.296829337564038,1278.0359227707652,1.3861726313721225e-7
ran_pars,subj_id,sd__(Intercept),0.2240085729704068,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.262459760246451,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.22662004070348546,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.26748343613044845,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.25871984657457847,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.17960360246313922,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.2333215694786063,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.32206942818945994,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.34101247925635975,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.25417974239469987,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.19863042272497708,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05797226904923925,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3012026660085067,NA,NA,NA,NA
fixed,NA,(Intercept),0.016301541802477476,0.0355582223800287,0.4584464776741271,44.04063197398793,0.6488860574863093
fixed,NA,X_a,0.2281584491417739,0.023497494033699197,9.709905610128377,1156.8961682924394,1.7601158407844616e-21
fixed,NA,X_c,0.18221953125715204,0.03732940205640498,4.8813943224115155,8.811155606287167,9.247939739139042e-4
fixed,NA,X_f,0.19166529700336143,0.04529532107790743,4.231459065577642,8.489174605766745,0.0025110747769041767
fixed,NA,X_a:X_c,0.19211538315552396,0.0326563168812943,5.882947052904444,1277.989907230593,5.1407269283305374e-9
fixed,NA,X_a:X_f,0.1584761497497092,0.03375389498137857,4.695047781511962,1278.0365870654382,2.952789617715755e-6
fixed,NA,X_c:X_f,0.21210636200928173,0.08959505282149313,2.3673892177046536,8.122186021341532,0.044975745973658596
fixed,NA,X_a:X_c:X_f,0.30052195621299893,0.04915035909115741,6.11433897472919,1277.9929306314,1.2860209121661025e-9
ran_pars,subj_id,sd__(Intercept),0.22399928524199178,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c,0.28636014574562113,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_f,0.26781653559515894,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_c:X_f,0.19905372508150662,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c,0.2904028158943089,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_f,0.36609830543300687,NA,NA,NA,NA
ran_pars,subj_id,cor__X_c.X_c:X_f,0.2185948477544649,NA,NA,NA,NA
ran_pars,subj_id,sd__X_f,0.27775083486656743,NA,NA,NA,NA
ran_pars,subj_id,cor__X_f.X_c:X_f,0.15225322765239652,NA,NA,NA,NA
ran_pars,subj_id,sd__X_c:X_f,0.2810176466047813,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.18902770663177496,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06254963000333714,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3000340178122664,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04265830734930433,0.03633167656041166,-1.1741353933494607,40.3910477226711,0.24721734751397634
fixed,NA,X_a,0.16399590714482337,0.024109818683847685,6.802038177694469,1181.9840387249926,1.6344776261365634e-11
fixed,NA,X_c,0.11588083124883003,0.04185188526767388,2.768831810268189,8.560168090772256,0.02283032055680004
fixed,NA,X_f,0.20492865585093983,0.0511751925846323,4.0044530465036114,8.505083144489015,0.003464956983814023
fixed,NA,X_a:X_c,0.10970093867481083,0.03159190602148003,3.4724381175425996,1277.9576722066292,5.329750693039735e-4
